Country,Sex,Age,Date,Excess
Peru,b,55,2020-07-19,4727.162267474227
Peru,b,55,2020-07-26,5169.757019307399
Peru,b,55,2020-08-02,5579.288415778182
Peru,b,55,2020-08-09,6063.756493940819
Peru,b,55,2020-08-16,6478.161290835432
Peru,b,55,2020-08-23,6813.502843488025
Peru,b,55,2020-08-30,7088.78118891049
Peru,b,55,2020-09-06,7294.996364100608
Peru,b,55,2020-09-13,7479.148406042061
Peru,b,55,2020-09-20,7586.237351704429
Peru,b,55,2020-09-27,7686.263238043198
Peru,b,55,2020-10-04,7766.226101999765
Peru,b,55,2020-10-11,7823.1259805014415
Peru,b,55,2020-10-18,7877.96291046146
Peru,b,55,2020-10-25,7920.736928778974
Peru,b,55,2020-11-01,7960.448072339071
Peru,b,55,2020-11-08,8014.096378012768
Peru,b,55,2020-11-15,8062.681882657019
Peru,b,55,2020-11-22,8062.681882657019
Peru,b,55,2020-11-29,8062.681882657019
Peru,b,55,2020-12-06,8090.079205214126
Peru,b,55,2020-12-13,8090.079205214126
Peru,b,55,2020-12-20,8119.3512570736575
Peru,b,55,2020-12-27,8189.560728750441
Peru,b,55,2021-01-03,8307.70765700313
Peru,b,55,2021-01-10,8453.79207857635
Peru,b,55,2021-01-17,8612.81403020071
Peru,b,55,2021-01-24,8931.7735485928
Peru,b,55,2021-01-31,9365.670670455202
Peru,b,55,2021-02-07,9850.50543247649
Peru,b,55,2021-02-14,10371.277871331233
Peru,b,55,2021-02-21,10883.988023680007
Peru,b,55,2021-02-28,11347.635926169396
Peru,b,55,2021-03-07,11795.221615431992
Peru,b,55,2021-03-14,12236.745128086406
Peru,b,55,2021-03-21,12465.20650073727
Peru,b,60,2020-03-01,0
Peru,b,60,2020-03-08,0
Peru,b,60,2020-03-15,41.11003279563218
Peru,b,60,2020-03-22,41.11003279563218
Peru,b,60,2020-03-29,41.11003279563218
Peru,b,60,2020-04-05,41.11003279563218
Peru,b,60,2020-04-12,67.41161465911037
Peru,b,60,2020-04-19,167.68668183430339
Peru,b,60,2020-04-26,382.9265385867204
Peru,b,60,2020-05-03,728.1337483187608
Peru,b,60,2020-05-10,1142.3223042496236
Peru,b,60,2020-05-17,1586.5176233829848
Peru,b,60,2020-05-24,2089.7563533406174
Peru,b,60,2020-05-31,2566.085985340115
Peru,b,60,2020-06-07,3075.564270985028
Peru,b,60,2020-06-14,3611.2584454762423
Peru,b,60,2020-06-21,4138.244265157299
Peru,b,60,2020-06-28,4585.604872747954
Peru,b,60,2020-07-05,5065.429506718058
Peru,b,60,2020-07-12,5522.812079177144
Peru,b,60,2020-07-19,6021.849655798063
Peru,b,60,2020-07-26,6559.640864763052
Peru,b,60,2020-08-02,7118.284268935169
Peru,b,60,2020-08-09,7638.876736303326
Peru,b,60,2020-08-16,8150.511843730342
Peru,b,60,2020-08-23,8575.27834777525
Peru,b,60,2020-08-30,8937.258753940192
Peru,b,60,2020-09-06,9208.528012250219
Peru,b,60,2020-09-13,9453.152362805517
Peru,b,60,2020-09-20,9641.188350083507
Peru,b,60,2020-09-27,9775.682019566866
Peru,b,60,2020-10-04,9904.668304990835
Peru,b,60,2020-10-11,9970.170609383003
Peru,b,60,2020-10-18,10007.20057832681
Peru,b,60,2020-10-25,10054.758059691736
Peru,b,60,2020-11-01,10097.831240566535
Peru,b,60,2020-11-08,10132.396949383921
Peru,b,60,2020-11-15,10201.421109261786
Peru,b,60,2020-11-22,10201.421109261786
Peru,b,60,2020-11-29,10237.219386643887
Peru,b,60,2020-12-06,10304.314932683266
Peru,b,60,2020-12-13,10375.637069591834
Peru,b,60,2020-12-20,10474.108212675545
Peru,b,60,2020-12-27,10542.644913666396
Peru,b,60,2021-01-03,10666.158955563733
Peru,b,60,2021-01-10,10850.55848867492
Peru,b,60,2021-01-17,11080.74919862364
Peru,b,60,2021-01-24,11469.635497926323
Peru,b,60,2021-01-31,11972.121733251293
Peru,b,60,2021-02-07,12474.113400622855
Peru,b,60,2021-02-14,13145.518360590946
Peru,b,60,2021-02-21,13742.248044759639
Peru,b,60,2021-02-28,14349.21864408482
Peru,b,60,2021-03-07,14939.352268069359
Peru,b,60,2021-03-14,15530.578062484365
Peru,b,60,2021-03-21,15838.833271632699
Peru,b,65,2020-03-01,0
Peru,b,65,2020-03-08,0
Peru,b,65,2020-03-15,0
Peru,b,65,2020-03-22,0
Peru,b,65,2020-03-29,0
Peru,b,65,2020-04-05,0
Peru,b,65,2020-04-12,0
Peru,b,65,2020-04-19,142.33417289873736
Peru,b,65,2020-04-26,403.91587467339286
Peru,b,65,2020-05-03,776.6946656305844
Peru,b,65,2020-05-10,1243.62792450743
Peru,b,65,2020-05-17,1787.6815518708227
Peru,b,65,2020-05-24,2361.8305731675596
Peru,b,65,2020-05-31,2954.0596278089542
Peru,b,65,2020-06-07,3520.363331193995
Peru,b,65,2020-06-14,4093.7464975885464
Peru,b,65,2020-06-21,4664.224213329019
Peru,b,65,2020-06-28,5182.821751925716
Peru,b,65,2020-07-05,5681.574324157807
Peru,b,65,2020-07-12,6209.526668580003
Peru,b,65,2020-07-19,6816.732474801743
Peru,b,65,2020-07-26,7434.253642011981
Peru,b,65,2020-08-02,8035.159385598715
Peru,b,65,2020-08-09,8698.525204778474
Peru,b,65,2020-08-16,9276.431728043128
Peru,b,65,2020-08-23,9755.963456783233
Peru,b,65,2020-08-30,10194.207430491733
Peru,b,65,2020-09-06,10488.2518393411
Peru,b,65,2020-09-13,10732.18461154324
Peru,b,65,2020-09-20,10936.092003664251
Peru,b,65,2020-09-27,11092.05722193891
Peru,b,65,2020-10-04,11218.15910162197
Peru,b,65,2020-10-11,11322.470869579762
Peru,b,65,2020-10-18,11407.059012762236
Peru,b,65,2020-10-25,11501.982272032861
Peru,b,65,2020-11-01,11562.290777227397
Peru,b,65,2020-11-08,11618.025335432789
Peru,b,65,2020-11-15,11709.216880498127
Peru,b,65,2020-11-22,11758.886087877805
Peru,b,65,2020-11-29,11800.043155212466
Peru,b,65,2020-12-06,11862.6877457024
Peru,b,65,2020-12-13,11970.809088416449
Peru,b,65,2020-12-20,12088.3862272708
Peru,b,65,2020-12-27,12204.38840853619
Peru,b,65,2021-01-03,12338.775595387187
Peru,b,65,2021-01-10,12529.49909716304
Peru,b,65,2021-01-17,12837.502300612112
Peru,b,65,2021-01-24,13284.721490368835
Peru,b,65,2021-01-31,13844.086746178964
Peru,b,65,2021-02-07,14453.522904855106
Peru,b,65,2021-02-14,15120.950575518656
Peru,b,65,2021-02-21,15785.287197279598
Peru,b,65,2021-02-28,16454.448129044333
Peru,b,65,2021-03-07,17042.347761558347
Peru,b,65,2021-03-14,17627.90064203517
Peru,b,65,2021-03-21,17981.022601763143
Peru,b,70,2020-03-01,34.66014839015938
Peru,b,70,2020-03-08,34.66014839015938
Peru,b,70,2020-03-15,34.66014839015938
Peru,b,70,2020-03-22,34.66014839015938
Peru,b,70,2020-03-29,34.66014839015938
Peru,b,70,2020-04-05,34.66014839015938
Peru,b,70,2020-04-12,86.30063363252913
Peru,b,70,2020-04-19,177.93204891991496
Peru,b,70,2020-04-26,412.4821796085903
Peru,b,70,2020-05-03,734.8908755984165
Peru,b,70,2020-05-10,1215.1110775524833
Peru,b,70,2020-05-17,1723.1096938045985
Peru,b,70,2020-05-24,2270.868305779938
Peru,b,70,2020-05-31,2862.3836802801106
Peru,b,70,2020-06-07,3425.6680684107605
Peru,b,70,2020-06-14,3985.7492733436375
Peru,b,70,2020-06-21,4568.670472541862
Peru,b,70,2020-06-28,5005.489784514806
Peru,b,70,2020-07-05,5571.2795709450675
Peru,b,70,2020-07-12,6109.1254686960765
Peru,b,70,2020-07-19,6690.125184002599
Peru,b,70,2020-07-26,7220.387055062801
Peru,b,70,2020-08-02,7811.028401709417
Peru,b,70,2020-08-09,8419.173690857018
Peru,b,70,2020-08-16,8983.952552333634
Peru,b,70,2020-08-23,9543.497684637987
Peru,b,70,2020-08-30,9942.94269385624
Peru,b,70,2020-09-06,10260.419911224804
Peru,b,70,2020-09-13,10475.058235516235
Peru,b,70,2020-09-20,10668.981045518281
Peru,b,70,2020-09-27,10805.304225425672
Peru,b,70,2020-10-04,10937.134342109564
Peru,b,70,2020-10-11,11029.567008184009
Peru,b,70,2020-10-18,11100.685458824306
Peru,b,70,2020-10-25,11168.5593637184
Peru,b,70,2020-11-01,11210.243888675941
Peru,b,70,2020-11-08,11273.779014600925
Peru,b,70,2020-11-15,11328.18911504754
Peru,b,70,2020-11-22,11387.482787677978
Peru,b,70,2020-11-29,11387.482787677978
Peru,b,70,2020-12-06,11430.50690199818
Peru,b,70,2020-12-13,11499.34761504249
Peru,b,70,2020-12-20,11591.953389272954
Peru,b,70,2020-12-27,11716.259407878553
Peru,b,70,2021-01-03,11887.18861128618
Peru,b,70,2021-01-10,12126.65286459908
Peru,b,70,2021-01-17,12466.554236079834
Peru,b,70,2021-01-24,12904.786368080224
Peru,b,70,2021-01-31,13442.235923330207
Peru,b,70,2021-02-07,14035.784091066073
Peru,b,70,2021-02-14,14768.30813895117
Peru,b,70,2021-02-21,15412.682997989457
Peru,b,70,2021-02-28,16029.782868546814
Peru,b,70,2021-03-07,16637.482836100273
Peru,b,70,2021-03-14,17209.66048538627
Peru,b,70,2021-03-21,17545.197501203435
Peru,b,75,2020-03-01,0
Peru,b,75,2020-03-08,0
Peru,b,75,2020-03-15,0
Peru,b,75,2020-03-22,0
Peru,b,75,2020-03-29,0
Peru,b,75,2020-04-05,34.00747493624931
Peru,b,75,2020-04-12,69.82477931581701
Peru,b,75,2020-04-19,144.40583668096585
Peru,b,75,2020-04-26,337.71747283364095
Peru,b,75,2020-05-03,627.7400746915521
Peru,b,75,2020-05-10,972.4680688938856
Peru,b,75,2020-05-17,1413.910203459363
Peru,b,75,2020-05-24,1910.0896180802633
Peru,b,75,2020-05-31,2420.0436916993217
Peru,b,75,2020-06-07,2954.8236598385906
Peru,b,75,2020-06-14,3486.493998659914
Peru,b,75,2020-06-21,3974.1315778177177
Peru,b,75,2020-06-28,4440.824589653827
Peru,b,75,2020-07-05,4868.671266200301
Peru,b,75,2020-07-12,5380.778398343699
Peru,b,75,2020-07-19,5886.2596936165955
Peru,b,75,2020-07-26,6390.233998357382
Peru,b,75,2020-08-02,6946.82341535401
Peru,b,75,2020-08-09,7444.151353539329
Peru,b,75,2020-08-16,7946.340548395457
Peru,b,75,2020-08-23,8374.5110926041
Peru,b,75,2020-08-30,8751.778516107197
Peru,b,75,2020-09-06,9059.251953141264
Peru,b,75,2020-09-13,9272.032431065627
Peru,b,75,2020-09-20,9476.211312062933
Peru,b,75,2020-09-27,9617.868914239463
Peru,b,75,2020-10-04,9670.073333516137
Peru,b,75,2020-10-11,9756.879482219758
Peru,b,75,2020-10-18,9804.328354701971
Peru,b,75,2020-10-25,9856.446524861976
Peru,b,75,2020-11-01,9913.245875334644
Peru,b,75,2020-11-08,9979.723553498727
Peru,b,75,2020-11-15,9979.723553498727
Peru,b,75,2020-11-22,10042.49146414675
Peru,b,75,2020-11-29,10129.843488284268
Peru,b,75,2020-12-06,10194.72155706036
Peru,b,75,2020-12-13,10278.05564187616
Peru,b,75,2020-12-20,10415.764798072294
Peru,b,75,2020-12-27,10527.758330559744
Peru,b,75,2021-01-03,10664.937064022359
Peru,b,75,2021-01-10,10872.19470101567
Peru,b,75,2021-01-17,11149.419252113748
Peru,b,75,2021-01-24,11532.49452309313
Peru,b,75,2021-01-31,11990.301644883099
Peru,b,75,2021-02-07,12550.720632566434
Peru,b,75,2021-02-14,13133.631960017212
Peru,b,75,2021-02-21,13745.918136770977
Peru,b,75,2021-02-28,14304.465273422406
Peru,b,75,2021-03-07,14896.164621249212
Peru,b,75,2021-03-14,15413.914070908044
Peru,b,75,2021-03-21,15659.619594004687
Peru,b,80,2020-03-01,0
Peru,b,80,2020-03-08,0
Peru,b,80,2020-03-15,0
Peru,b,80,2020-03-22,56.30244504645981
Peru,b,80,2020-03-29,56.30244504645981
Peru,b,80,2020-04-05,56.30244504645981
Peru,b,80,2020-04-12,122.25832140233376
Peru,b,80,2020-04-19,201.22686372324137
Peru,b,80,2020-04-26,344.1376406895582
Peru,b,80,2020-05-03,544.9417196603767
Peru,b,80,2020-05-10,864.6127981848581
Peru,b,80,2020-05-17,1239.1480384108343
Peru,b,80,2020-05-24,1625.5685693420992
Peru,b,80,2020-05-31,2044.919625647513
Peru,b,80,2020-06-07,2498.270297285578
Peru,b,80,2020-06-14,2915.712871544874
Peru,b,80,2020-06-21,3320.3617580662467
Peru,b,80,2020-06-28,3738.351997742101
Peru,b,80,2020-07-05,4121.837377010109
Peru,b,80,2020-07-12,4560.988145606448
Peru,b,80,2020-07-19,4964.988384536431
Peru,b,80,2020-07-26,5448.033090065861
Peru,b,80,2020-08-02,5906.325017863258
Peru,b,80,2020-08-09,6362.071352629577
Peru,b,80,2020-08-16,6762.480274643991
Peru,b,80,2020-08-23,7157.75749822242
Peru,b,80,2020-08-30,7487.102857932529
Peru,b,80,2020-09-06,7681.707016496556
Peru,b,80,2020-09-13,7865.748363763856
Peru,b,80,2020-09-20,8009.3901692220115
Peru,b,80,2020-09-27,8097.778041640728
Peru,b,80,2020-10-04,8144.037739106141
Peru,b,80,2020-10-11,8212.273361463414
Peru,b,80,2020-10-18,8261.565945620096
Peru,b,80,2020-10-25,8315.972472828573
Peru,b,80,2020-11-01,8388.525286463773
Peru,b,80,2020-11-08,8388.525286463773
Peru,b,80,2020-11-15,8388.525286463773
Peru,b,80,2020-11-22,8444.464159387035
Peru,b,80,2020-11-29,8444.464159387035
Peru,b,80,2020-12-06,8497.379016350815
Peru,b,80,2020-12-13,8552.131709744435
Peru,b,80,2020-12-20,8622.596340150953
Peru,b,80,2020-12-27,8694.629923053355
Peru,b,80,2021-01-03,8815.074398657125
Peru,b,80,2021-01-10,8955.758776037346
Peru,b,80,2021-01-17,9170.501386899978
Peru,b,80,2021-01-24,9537.112227189004
Peru,b,80,2021-01-31,9957.395367424848
Peru,b,80,2021-02-07,10375.151414805838
Peru,b,80,2021-02-14,10818.18001156993
Peru,b,80,2021-02-21,11288.282354775698
Peru,b,80,2021-02-28,11741.263722451375
Peru,b,80,2021-03-07,12218.9359899664
Peru,b,80,2021-03-14,12705.120118547078
Peru,b,80,2021-03-21,12855.648595189426
Peru,b,85,2020-03-01,0
Peru,b,85,2020-03-08,0
Peru,b,85,2020-03-15,45.4358453250743
Peru,b,85,2020-03-22,45.4358453250743
Peru,b,85,2020-03-29,45.4358453250743
Peru,b,85,2020-04-05,87.35424707396874
Peru,b,85,2020-04-12,87.35424707396874
Peru,b,85,2020-04-19,173.1866269508979
Peru,b,85,2020-04-26,261.28764109630737
Peru,b,85,2020-05-03,421.5513240207
Peru,b,85,2020-05-10,602.8885957428606
Peru,b,85,2020-05-17,852.2288097106141
Peru,b,85,2020-05-24,1127.5210973924102
Peru,b,85,2020-05-31,1456.7354755252777
Peru,b,85,2020-06-07,1729.8636823435697
Peru,b,85,2020-06-14,2056.919710811062
Peru,b,85,2020-06-21,2395.9400100847974
Peru,b,85,2020-06-28,2661.983331227029
Peru,b,85,2020-07-05,2958.1301918641248
Peru,b,85,2020-07-12,3263.4819646547967
Peru,b,85,2020-07-19,3593.159589832412
Peru,b,85,2020-07-26,3914.3019057011034
Peru,b,85,2020-08-02,4249.063624172162
Peru,b,85,2020-08-09,4616.612981687213
Peru,b,85,2020-08-16,4978.129106041244
Peru,b,85,2020-08-23,5234.799148848431
Peru,b,85,2020-08-30,5512.81524120691
Peru,b,85,2020-09-06,5684.371336097629
Peru,b,85,2020-09-13,5830.660004873271
Peru,b,85,2020-09-20,5908.86925665003
Peru,b,85,2020-09-27,5961.179448435551
Peru,b,85,2020-10-04,5961.179448435551
Peru,b,85,2020-10-11,6013.187523758274
Peru,b,85,2020-10-18,6013.187523758274
Peru,b,85,2020-10-25,6013.187523758274
Peru,b,85,2020-11-01,6013.187523758274
Peru,b,85,2020-11-08,6013.187523758274
Peru,b,85,2020-11-15,6013.187523758274
Peru,b,85,2020-11-22,6013.187523758274
Peru,b,85,2020-11-29,6013.187523758274
Peru,b,85,2020-12-06,6013.187523758274
Peru,b,85,2020-12-13,6013.187523758274
Peru,b,85,2020-12-20,6068.826648765254
Peru,b,85,2020-12-27,6068.826648765254
Peru,b,85,2021-01-03,6128.998605843697
Peru,b,85,2021-01-10,6214.7756917741535
Peru,b,85,2021-01-17,6379.027585422194
Peru,b,85,2021-01-24,6591.609125189067
Peru,b,85,2021-01-31,6938.3622893995425
Peru,b,85,2021-02-07,7252.118293906351
Peru,b,85,2021-02-14,7568.699785170007
Peru,b,85,2021-02-21,7974.9231093254
Peru,b,85,2021-02-28,8255.600639628068
Peru,b,85,2021-03-07,8600.543146016555
Peru,b,85,2021-03-14,8943.562191209756
Peru,b,85,2021-03-21,9035.472537704887
Peru,b,90,2020-03-01,0
Peru,b,90,2020-03-08,37.181048796631586
Peru,b,90,2020-03-15,68.82349928488608
Peru,b,90,2020-03-22,68.82349928488608
Peru,b,90,2020-03-29,68.82349928488608
Peru,b,90,2020-04-05,68.82349928488608
Peru,b,90,2020-04-12,68.82349928488608
Peru,b,90,2020-04-19,100.18639169057906
Peru,b,90,2020-04-26,134.40015555234328
Peru,b,90,2020-05-03,235.3813092489705
Peru,b,90,2020-05-10,345.05503965774795
Peru,b,90,2020-05-17,488.35636586296584
Peru,b,90,2020-05-24,656.231207330975
Peru,b,90,2020-05-31,812.6373363685132
Peru,b,90,2020-06-07,991.5451940037929
Peru,b,90,2020-06-14,1149.9385483442218
Peru,b,90,2020-06-21,1257.8149751008825
Peru,b,90,2020-06-28,1400.1861414322311
Peru,b,90,2020-07-05,1521.077868312095
Peru,b,90,2020-07-12,1666.5299796929992
Peru,b,90,2020-07-19,1845.595922233095
Peru,b,90,2020-07-26,2001.3421347738156
Peru,b,90,2020-08-02,2194.847179779041
Peru,b,90,2020-08-09,2393.200644339454
Peru,b,90,2020-08-16,2563.501824657408
Peru,b,90,2020-08-23,2690.8582141920688
Peru,b,90,2020-08-30,2812.383821573181
Peru,b,90,2020-09-06,2891.197349698241
Peru,b,90,2020-09-13,2953.420271846408
Peru,b,90,2020-09-20,3017.1748439477333
Peru,b,90,2020-09-27,3017.1748439477333
Peru,b,90,2020-10-04,3017.1748439477333
Peru,b,90,2020-10-11,3017.1748439477333
Peru,b,90,2020-10-18,3017.1748439477333
Peru,b,90,2020-10-25,3017.1748439477333
Peru,b,90,2020-11-01,3017.1748439477333
Peru,b,90,2020-11-08,3017.1748439477333
Peru,b,90,2020-11-15,3017.1748439477333
Peru,b,90,2020-11-22,3017.1748439477333
Peru,b,90,2020-11-29,3017.1748439477333
Peru,b,90,2020-12-06,3017.1748439477333
Peru,b,90,2020-12-13,3017.1748439477333
Peru,b,90,2020-12-20,3017.1748439477333
Peru,b,90,2020-12-27,3017.1748439477333
Peru,b,90,2021-01-03,3017.1748439477333
Peru,b,90,2021-01-10,3077.064139107847
Peru,b,90,2021-01-17,3147.183330262495
Peru,b,90,2021-01-24,3250.455828537308
Peru,b,90,2021-01-31,3406.7943190338474
Peru,b,90,2021-02-07,3580.1019519369324
Peru,b,90,2021-02-14,3785.2736317362505
Peru,b,90,2021-02-21,3984.197389334305
Peru,b,90,2021-02-28,4130.75582294841
Peru,b,90,2021-03-07,4355.827594751984
Peru,b,90,2021-03-14,4529.2889710233285
Peru,b,90,2021-03-21,4529.2889710233285
Peru,b,95,2020-03-01,24.45353176650518
Peru,b,95,2020-03-08,24.45353176650518
Peru,b,95,2020-03-15,24.45353176650518
Peru,b,95,2020-03-22,24.45353176650518
Peru,b,95,2020-03-29,24.45353176650518
Peru,b,95,2020-04-05,24.45353176650518
Peru,b,95,2020-04-12,24.45353176650518
Peru,b,95,2020-04-19,24.45353176650518
Peru,b,95,2020-04-26,24.45353176650518
Peru,b,95,2020-05-03,24.45353176650518
Peru,b,95,2020-05-10,24.45353176650518
Peru,b,95,2020-05-17,51.04457621081511
Peru,b,95,2020-05-24,98.37593144141933
Peru,b,95,2020-05-31,153.44737408305147
Peru,b,95,2020-06-07,193.25859820726424
Peru,b,95,2020-06-14,243.8092141668825
Peru,b,95,2020-06-21,301.0987474202198
Peru,b,95,2020-06-28,345.12663734498807
Peru,b,95,2020-07-05,410.8922562871145
Peru,b,95,2020-07-12,466.3949667080276
Peru,b,95,2020-07-19,532.6341298129358
Peru,b,95,2020-07-26,609.6091055498216
Peru,b,95,2020-08-02,682.319252608444
Peru,b,95,2020-08-09,752.7639284193508
Peru,b,95,2020-08-16,835.9424891528962
Peru,b,95,2020-08-23,912.8542897182708
Peru,b,95,2020-08-30,980.4986837625365
Peru,b,95,2020-09-06,1006.8750236696728
Peru,b,95,2020-09-13,1039.98266055963
Peru,b,95,2020-09-20,1067.820944287392
Peru,b,95,2020-09-27,1067.820944287392
Peru,b,95,2020-10-04,1067.820944287392
Peru,b,95,2020-10-11,1067.820944287392
Peru,b,95,2020-10-18,1067.820944287392
Peru,b,95,2020-10-25,1067.820944287392
Peru,b,95,2020-11-01,1067.820944287392
Peru,b,95,2020-11-08,1067.820944287392
Peru,b,95,2020-11-15,1067.820944287392
Peru,b,95,2020-11-22,1067.820944287392
Peru,b,95,2020-11-29,1067.820944287392
Peru,b,95,2020-12-06,1067.820944287392
Peru,b,95,2020-12-13,1067.820944287392
Peru,b,95,2020-12-20,1067.820944287392
Peru,b,95,2020-12-27,1067.820944287392
Peru,b,95,2021-01-03,1096.540050239709
Peru,b,95,2021-01-10,1096.540050239709
Peru,b,95,2021-01-17,1132.6986279127864
Peru,b,95,2021-01-24,1175.575932489987
Peru,b,95,2021-01-31,1225.171289626045
Peru,b,95,2021-02-07,1268.484023693938
Peru,b,95,2021-02-14,1347.513457784151
Peru,b,95,2021-02-21,1423.2589137039515
Peru,b,95,2021-02-28,1474.719711976675
Peru,b,95,2021-03-07,1525.8951718410208
Peru,b,95,2021-03-14,1566.7846112503582
Peru,b,95,2021-03-21,1566.7846112503582
